"name","class","rating","status","constituency","connection","officer","proposal","priority","zip","af12","af13","af14","af15","af16","cap12","cap13","cap14","cap15","cap16","city","state","latitude","longitude"
"Venegas Gonzalez, Ruben",2013,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,744336,"Residence Hall","29038",67,299,0,25,669,70000,0,20000,130000,10000,"Cope","SC",33.372063,-80.98409
"Martin Winfield, Naomi",NA,0,"Annual Fund Leadership","Parent","Not Connected",NA,372726,"Athletics","63024",1156,573,430,0,0,150000,0,10000,0,90000,"Ballwin","MO",38.638318,-90.427118
"al-Ramin, Kaamil",1996,1190000,"Solicitation","Alumn","Very Connected","Stone, Derek",498614,"Math/Science Center","38151",15,0,1790,339,0,90000,0,0,0,0,"Memphis","TN",35.201738,-89.971538
"Cheatum, Michael",1976,680000,"Assessment","Alumn","Very Connected",NA,663382,"Math/Science Center","84118",0,802,248,0,0,30000,210000,80000,0,130000,"Salt Lake City","UT",40.650496,-111.99591
"Goosby, Tyrone",NA,0,"Solicitation","Parent","Modestly Connected",NA,318674,"Professorship","15428",0,0,514,0,716,0,170000,10000,0,110000,"Dawson","PA",40.060912,-79.65886
"Oyama, Mark",1988,0,"Assessment","Alumn","Connected",NA,NA,"","57557",424,569,0,518,0,0,20000,110000,0,30000,"Mission Ridge","SD",44.475844,-100.529517
"Gomez, Ashley",NA,NA,NA,"Parent","Somewhat Connected",NA,161509,"Professorship","46858",0,857,94,421,980,80000,0,20000,0,10000,"Fort Wayne","IN",41.093763,-85.070713
"Ashley, Marques",1959,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","55359",1652,0,369,275,0,0,40000,0,170000,0,"Maple Plain","MN",45.002212,-93.69319
"Porter, Jennesi",1965,NA,NA,"Alumn","Connected",NA,841230,"Athletics","60964",0,102,0,0,273,0,0,20000,0,40000,"Saint Anne","IL",41.045785,-87.68963
"Garcia, Raymond",2009,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,NA,"","62875",0,70,1606,632,0,0,90000,0,160000,20000,"Patoka","IL",38.751756,-89.09581
"Tansley, Brenna",2015,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,1173621,"Math/Science Center","75350",1563,0,0,692,0,0,1e+05,0,60000,120000,"Dallas","TX",32.767268,-96.777626
"Sivisay, Johny",2010,970000,"Assessment","Alumn","Very Connected",NA,NA,"","79998",0,0,248,0,287,0,0,0,90000,40000,"El Paso","TX",31.694842,-106.299987
"Dureja, Michael",1988,630000,"Assessment","Alumn","Connected","Ortega, Yesica",NA,"","26761",1102,954,1062,0,0,0,70000,40000,10000,0,"Shanks","WV",39.291196,-78.69317
"Brutout, Samantha",1987,520000,"Cultivation","Alumn","Modestly Connected",NA,NA,"","18109",289,643,0,0,1166,40000,270000,1e+05,0,60000,"Allentown","PA",40.693376,-75.471156
"Tran, Rich",NA,1140000,"Assessment","Parent","Somewhat Connected",NA,NA,"","27199",0,0,306,0,81,0,0,40000,120000,70000,"Winston Salem","NC",36.027482,-80.20728
"Traweek, Zachary",1963,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","20667",0,0,0,0,0,0,0,50000,0,60000,"Park Hall","MD",38.2176,-76.4382
"Mai, Joachim",1994,0,"Not a Prospect","Alumn","Somewhat Connected",NA,621410,"Math/Science Center","42348",0,223,0,0,2446,0,0,0,0,1e+05,"Hawesville","KY",37.882498,-86.76297
"Arechiga, Duncan",1955,NA,NA,"Alumn","Connected",NA,NA,"","33142",0,863,0,0,0,50000,20000,50000,50000,0,"Miami","FL",25.812625,-80.2369
"al-Yacoub, Hadiyya",1958,0,"Stewardship","Alumn","Somewhat Connected",NA,NA,"","60480",0,0,121,0,0,0,0,150000,170000,0,"Willow Springs","IL",41.737616,-87.87778
"Pickett, Aimanehi",1977,570000,"Solicitation","Alumn","Somewhat Connected",NA,632064,"Math/Science Center","32869",1112,327,2602,0,0,110000,40000,0,70000,50000,"Orlando","FL",28.566338,-81.260818
"Hoodjer, Jeewoo",1980,0,"Annual Fund Leadership","Alumn","Connected",NA,0,"Athletics","92058",229,0,0,1897,994,30000,0,170000,40000,0,"Oceanside","CA",33.016928,-116.846046
"Kayl, Ariel",1967,230000,"Assessment","Alumn","Modestly Connected",NA,NA,"","48258",0,0,1626,157,0,0,0,120000,120000,1e+05,"Detroit","MI",42.239933,-83.150823
"Deherrera, Abigail",NA,70000,"Annual Fund Leadership","Parent","Connected",NA,NA,"","54902",0,508,971,72,0,50000,70000,30000,0,110000,"Oshkosh","WI",43.988616,-88.54699
"Lechuga, Edi",2009,0,"Not a Prospect","Alumn","Very Connected",NA,NA,"","66721",258,0,0,1496,0,40000,0,290000,0,0,"Lincoln","KS",37.59292,-94.729782
"Munera, Jairy",1965,130000,"Cultivation","Alumn","Somewhat Connected","Spencer, Ruby",NA,"","15032",0,1308,0,0,0,90000,0,0,0,10000,"Curtisville","PA",40.434436,-80.024817
"Shannon, Braedon",1971,970000,"Assessment","Alumn","Somewhat Connected",NA,208250,"Financial Aid","54842",0,0,0,0,1875,60000,70000,0,0,60000,"Hawthorne","WI",46.513247,-91.84824
"Laping, Julia",NA,830000,"Not a Prospect","Parent","Very Connected",NA,521334,"Financial Aid","98672",234,0,0,1840,0,0,50000,120000,10000,70000,"White Salmon","WA",45.786727,-121.47523
"Nguyen, Terry",1953,0,"Annual Fund Leadership","Alumn","Somewhat Connected","Ortega, Amanda",NA,"","37831",0,153,0,0,0,0,0,70000,80000,0,"Oak Ridge","TN",36.105971,-84.195796
"Smith, Malcolm",1950,910000,"Solicitation","Alumn","Somewhat Connected","al-Shafi, Badri",NA,"","06278",1437,1342,540,1300,0,0,0,0,0,150000,"Ashford","CT",41.895108,-72.17674
"Monk, Brittany",1951,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,104446,"Financial Aid","52659",321,80,0,865,1487,0,0,280000,50000,110000,"Winfield","IA",41.126832,-91.44152
"Gissen, Dallie",1987,0,"Not a Prospect","Alumn","Very Connected",NA,NA,"","75313",167,0,624,0,1222,230000,1e+05,20000,0,0,"Dallas","TX",32.767268,-96.777626
"Fernandez, Adriana",1980,0,"Annual Fund Leadership","Alumn","Connected",NA,0,"Athletics","10270",573,1020,773,140,1858,0,0,0,0,0,"New York","NY",40.706925,-74.008154
"Tahlo, Holly",NA,0,"Not a Prospect","Parent","Not Connected",NA,0,"Residence Hall","91367",0,1789,0,2170,0,80000,0,0,110000,0,"Woodland Hills","CA",34.176238,-118.61992
"Tran, Tatiana",2010,0,"Annual Fund Leadership","Alumn","Connected",NA,NA,"","11963",1716,444,0,0,0,0,40000,0,240000,120000,"Sag Harbor","NY",40.99628,-72.31074
"Carter, Skyler",2015,660000,"Assessment","Alumn","Somewhat Connected",NA,NA,"","88583",213,113,0,1765,1252,1e+05,220000,0,0,0,"El Paso","TX",31.694842,-106.299987
"el-Khan, Haamid",1995,NA,NA,"Alumn","Connected",NA,NA,"","37033",1262,1270,1362,1152,0,1e+05,150000,150000,0,0,"Centerville","TN",35.76714,-87.49418
"el-Majid, Bandar",1952,0,"Annual Fund Leadership","Alumn","Very Connected",NA,NA,"","48845",1212,1993,457,0,205,0,120000,0,0,0,"Hubbardston","MI",43.096466,-84.84627
"Moran, Janice",2001,0,"Assessment","Alumn","Not Connected",NA,0,"Athletics","75760",1433,0,1176,1259,0,170000,0,120000,0,0,"Cushing","TX",31.817889,-94.8631
"Gerard, Rosangelica",1981,NA,NA,"Alumn","Very Connected",NA,547459,"Professorship","91307",323,1039,0,259,371,0,110000,70000,60000,0,"West Hills","CA",34.197737,-118.64797
"Kallander, Jacob",1984,110000,"Assessment","Alumn","Somewhat Connected",NA,445903,"Residence Hall","60644",0,797,1008,0,53,70000,170000,50000,30000,10000,"Chicago","IL",41.881331,-87.75671
"Davis, Morris",1981,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,667388,"Math/Science Center","79711",0,0,0,373,850,50000,0,0,120000,0,"Midland","TX",31.869259,-102.031726
"Terrell, Haley",1970,0,"Annual Fund Leadership","Alumn","Not Connected","Vandeboogaard, Elise",1152806,"Residence Hall","16002",1160,733,317,0,1758,0,0,0,0,0,"Butler","PA",40.818663,-79.86119
"Polashock, Rio Ahjaney",1953,340000,"Annual Fund Leadership","Alumn","Very Connected","el-Salehi, Ziyaad",NA,"","67625",126,0,59,0,0,0,110000,210000,110000,0,"Bogue","KS",39.360896,-99.68559
"Russell, Malaysia",1980,570000,"Cultivation","Alumn","Connected","Rodriguez, Nathan",NA,"","45808",484,0,268,1102,366,0,50000,60000,80000,50000,"Beaverdam","OH",40.832363,-83.97343
"Holness, J'Quan",1968,0,"Stewardship","Alumn","Somewhat Connected",NA,NA,"","04430",261,311,2318,0,67,0,1e+05,0,0,50000,"East Millinocket","ME",45.631824,-68.58178
"Greening, Sean",1956,0,"Stewardship","Alumn","Not Connected",NA,NA,"","95410",0,127,456,812,745,0,120000,190000,0,30000,"Albion","CA",39.216157,-123.71376
"el-Ghazi, Najaat",1967,5e+05,"Cultivation","Alumn","Connected","Pinto, Sierra",NA,"","79980",1754,1172,625,282,391,0,10000,60000,0,0,"El Paso","TX",31.694842,-106.299987
"Watkins, Kimber",1996,NA,NA,"Alumn","Connected",NA,NA,"","25508",0,210,425,1205,0,10000,0,1e+05,40000,20000,"Chapmanville","WV",37.962522,-82.01954
"Nobrega, Molly",1953,0,"Annual Fund Leadership","Alumn","Modestly Connected",NA,NA,"","01011",458,221,0,951,300,0,0,30000,60000,0,"Chester","MA",42.271442,-73.01958
"James, Luisa",NA,0,"Annual Fund Leadership","Parent","Very Connected",NA,49712,"Math/Science Center","70449",226,0,545,0,0,140000,20000,0,0,160000,"Maurepas","LA",30.272335,-90.72701
"Konz, Hayden",1973,0,"Not a Prospect","Alumn","Very Connected",NA,364948,"Professorship","22935",562,2983,0,241,1705,0,0,140000,60000,40000,"Dyke","VA",38.254105,-78.56548
"al-Wali, Reema",1971,NA,NA,"Alumn","Not Connected",NA,NA,"","01654",0,0,170,595,1622,0,160000,120000,140000,0,"Worcester","MA",42.364807,-71.896868
"Chunn, Stephanie",1977,660000,"Cultivation","Alumn","Modestly Connected","el-Salehi, Ziyaad",NA,"","93444",1517,0,107,325,0,0,120000,0,0,0,"Nipomo","CA",35.032408,-120.49446
"al-Sulaiman, Aqeel",1965,NA,NA,"Alumn","Connected",NA,0,"Math/Science Center","27707",754,0,0,0,139,40000,140000,0,50000,10000,"Durham","NC",35.963994,-78.93602
"Ko, Thao",1983,1170000,"Annual Fund Leadership","Alumn","Connected","al-Abdou, Tharwa",936829,"Athletics","14224",0,899,184,334,0,150000,0,110000,90000,230000,"Buffalo","NY",42.836858,-78.75557
"Colgan, Kareem",1973,NA,NA,"Alumn","Very Connected",NA,NA,"","20406",296,406,1441,0,1186,30000,140000,0,20000,140000,"Washington","DC",38.893311,-77.014647
"al-Ullah, Mutasim",2013,NA,NA,"Alumn","Not Connected",NA,91820,"Math/Science Center","25325",495,146,147,0,775,10000,0,70000,0,80000,"Charleston","WV",38.296818,-81.554655
"Sharza, Jesse",2006,0,"Annual Fund Leadership","Alumn","Modestly Connected","Pinto, Sierra",NA,"","70002",0,492,0,1265,0,90000,0,140000,140000,0,"Metairie","LA",30.011517,-90.16245
"Larson, Cherokee",1978,0,"Not a Prospect","Alumn","Not Connected",NA,1106475,"Math/Science Center","93247",0,669,845,0,529,0,120000,50000,0,50000,"Lindsay","CA",36.201983,-119.08589
"el-Basha, Abdur Rahmaan",NA,150000,"Solicitation","Parent","Somewhat Connected",NA,NA,"","73562",1032,1902,1734,37,154,0,0,0,1e+05,1e+05,"Randlett","OK",34.188182,-98.43533
"Bivins, Timmie",2007,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","61723",0,600,0,0,0,0,0,30000,80000,80000,"Atlanta","IL",40.256893,-89.25013
"Vargas, Joshua",1953,0,"Annual Fund Leadership","Alumn","Somewhat Connected","al-Abdou, Tharwa",NA,"","84097",865,0,634,1135,712,30000,0,0,130000,0,"Orem","UT",40.301444,-111.67485
"al-Hussein, Sidqi",2015,940000,"Annual Fund Leadership","Alumn","Somewhat Connected","Redbird, Ian",0,"Math/Science Center","11366",0,0,0,0,45,190000,0,0,0,0,"Fresh Meadows","NY",40.726137,-73.79502
"Adame, Carolina",1958,1040000,"Cultivation","Alumn","Modestly Connected","el-Salehi, Ziyaad",26621,"Athletics","38554",0,0,0,0,165,120000,150000,310000,0,180000,"Crawford","TN",36.26742,-85.16204
"Frazier, Charleen",1991,0,"Not a Prospect","Alumn","Connected","el-Salehi, Ziyaad",NA,"","61874",139,0,539,0,0,90000,0,0,0,0,"Savoy","IL",40.061694,-88.25023
"Carreon, Mattaio",1987,350000,"Cultivation","Alumn","Modestly Connected",NA,NA,"","85252",0,0,355,1259,1183,50000,0,250000,0,160000,"Scottsdale","AZ",33.499529,-111.868432
"Simion, Eric",1960,0,"Annual Fund Leadership","Alumn","Not Connected","Borenstein-Will, Alan",NA,"","94289",1153,0,0,1067,0,190000,30000,0,40000,40000,"Sacramento","CA",38.377411,-121.444429
"el-Pirani, Safiyya",1989,1070000,"Cultivation","Alumn","Very Connected","Stone, Derek",NA,"","21040",0,233,0,0,0,0,40000,30000,20000,50000,"Edgewood","MD",39.427058,-76.30183
"Corral, Jose",NA,0,"Assessment","Parent","Modestly Connected",NA,0,"Financial Aid","79311",0,0,405,0,0,0,0,150000,0,0,"Abernathy","TX",33.857895,-101.88156
"Yancey, Joshua",NA,2880000,"Assessment","Parent","Not Connected","Spencer, Ruby",354582,"Math/Science Center","97067",35,932,344,26,575,80000,0,2e+05,0,60000,"Welches","OR",45.333824,-121.95765
"Marsh, Tisa",1959,60000,"Not a Prospect","Alumn","Very Connected",NA,1078842,"Athletics","58748",1645,294,118,1105,0,0,30000,10000,0,0,"Kramer","ND",48.687522,-100.6606
"Almeida, Bianca",2005,790000,"Cultivation","Alumn","Very Connected",NA,237396,"Math/Science Center","70041",714,212,0,0,0,60000,30000,0,160000,0,"Buras","LA",29.351783,-89.51381
"Schult, Yasmeen",1980,NA,NA,"Alumn","Somewhat Connected",NA,0,"Math/Science Center","14433",0,0,0,1572,0,170000,0,170000,10000,0,"Clyde","NY",43.07351,-76.87557
"el-Zia, Tameema",2010,0,"Cultivation","Alumn","Not Connected",NA,NA,"","62306",1025,1016,0,712,0,130000,30000,30000,10000,50000,"Quincy","IL",39.97863,-91.21256
"Mcdonald, Shantaya",NA,1120000,"Cultivation","Parent","Not Connected",NA,NA,"","25136",1196,0,0,0,225,0,50000,0,230000,0,"Montgomery","WV",38.175742,-81.33047
"Bush, Austen",1966,480000,"Assessment","Alumn","Modestly Connected",NA,NA,"","52601",0,0,1390,0,0,160000,0,30000,0,210000,"Burlington","IA",40.814207,-91.11911
"el-Niazi, Marjaana",1964,NA,NA,"Alumn","Connected",NA,378733,"Financial Aid","45101",276,2923,0,260,0,90000,170000,30000,1e+05,50000,"Aberdeen","OH",38.671655,-83.75693
"Tapia, Dominic",1979,1150000,"Stewardship","Alumn","Modestly Connected","Nguyen, Anshumaan",766144,"Math/Science Center","45433",0,0,0,804,101,0,0,30000,0,0,"Dayton","OH",39.813743,-84.05898
"Metoyer, Tevin",2003,0,"Annual Fund Leadership","Alumn","Not Connected",NA,NA,"","01609",694,0,1082,0,0,0,0,30000,0,110000,"Worcester","MA",42.271743,-71.81348
"Ngo, Amartuvshin",1984,0,"Annual Fund Leadership","Alumn","Connected",NA,1248052,"Financial Aid","19565",172,0,626,388,2475,120000,60000,120000,40000,30000,"Wernersville","PA",40.327974,-76.08921
"Kanocz, William",1964,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","28167",100,0,1374,0,0,0,80000,0,250000,0,"Union Mills","NC",35.48902,-81.95039
"al-Masih, Ameera",1974,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","75185",0,0,96,0,0,0,0,1e+05,0,70000,"Mesquite","TX",32.740332,-96.561846
"al-Kassem, Ghaamid",1975,0,"Annual Fund Leadership","Alumn","Connected","Redbird, Ian",227122,"Math/Science Center","30022",0,862,611,521,0,2e+05,170000,190000,0,50000,"Alpharetta","GA",34.026238,-84.24506
"Sadiq, Tong",1968,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,NA,"","32828",769,151,385,91,0,30000,1e+05,0,70000,120000,"Orlando","FL",28.542132,-81.18404
"Kennon, Cheyenne",1982,0,"Annual Fund Leadership","Alumn","Connected",NA,NA,"","56044",1604,1329,378,0,0,50000,70000,0,0,50000,"Henderson","MN",44.555899,-93.95354
"Mickelson, Sadie",2003,0,"Stewardship","Alumn","Somewhat Connected",NA,0,"Athletics","01011",269,502,240,968,127,0,40000,270000,0,130000,"Chester","MA",42.271442,-73.01958
"el-Sharifi, Unais",1976,0,"Annual Fund Leadership","Alumn","Connected",NA,NA,"","30903",0,1017,953,111,1571,0,1e+05,50000,0,0,"Augusta","GA",33.386041,-82.090996
"Turner, Andrew",1985,840000,"Not a Prospect","Alumn","Not Connected","el-Salehi, Ziyaad",1057500,"Athletics","15957",212,1577,0,233,3221,140000,40000,170000,120000,180000,"Strongstown","PA",40.536405,-78.89205
"Espinoza, Christopher",1992,1950000,"Annual Fund Leadership","Alumn","Somewhat Connected","Rodriguez, Nathan",NA,"","85219",0,0,314,1044,0,160000,40000,1e+05,120000,140000,"Apache Junction","AZ",33.402969,-111.46337
"Hernandez-Perez, Mario",1955,30000,"Annual Fund Leadership","Alumn","Connected",NA,469832,"Financial Aid","38866",739,1461,1600,331,520,0,0,20000,50000,0,"Saltillo","MS",34.360547,-88.68079
"Valle, Richard",1954,770000,"Stewardship","Alumn","Somewhat Connected","Ortega, Amanda",846353,"Professorship","13140",22,588,706,390,0,0,170000,0,90000,30000,"Port Byron","NY",43.049797,-76.66055
"Milner, Leticya",2012,0,"Not a Prospect","Alumn","Very Connected",NA,NA,"","32305",1596,0,569,0,0,0,0,30000,1e+05,0,"Wakulla Springs","FL",30.130775,-84.406629
"Keithline, Michaela",1965,NA,NA,"Alumn","Somewhat Connected",NA,296042,"Athletics","57262",493,17,0,0,1376,20000,0,0,110000,0,"Sisseton","SD",45.667565,-97.04528
"Valles, Citlaly",1965,0,"Cultivation","Alumn","Very Connected",NA,NA,"","97078",977,0,421,0,217,0,0,0,0,0,"Beaverton","OR",45.451976,-122.789257
"Xiong, Chu",1990,0,"Annual Fund Leadership","Alumn","Very Connected",NA,NA,"","30421",0,0,1407,1749,350,0,70000,50000,0,0,"Collins","GA",32.186824,-82.10699
"Redfern, Jonah",1982,420000,"Annual Fund Leadership","Alumn","Modestly Connected","Center, Victoria",447480,"Math/Science Center","84603",0,141,0,0,0,0,80000,0,30000,0,"Provo","UT",40.203908,-111.626081
"al-Attar, Waliyya",2013,1e+06,"Cultivation","Alumn","Somewhat Connected","el-Salehi, Ziyaad",NA,"","39122",1314,751,28,1692,0,0,0,70000,1e+05,0,"Natchez","MS",31.470602,-91.404404
"Mclean, Devin",1988,NA,NA,"Alumn","Very Connected",NA,430001,"Professorship","06401",756,0,745,222,0,220000,1e+05,1e+05,110000,0,"Ansonia","CT",41.34269,-73.07446
"Prause, Northern",1962,NA,NA,"Alumn","Not Connected",NA,NA,"","48733",0,334,454,366,2547,40000,60000,90000,0,330000,"Fairgrove","MI",43.542822,-83.61267
"Kabotie, Tronson",2012,830000,"Solicitation","Alumn","Somewhat Connected","al-Abdou, Tharwa",980195,"Athletics","62435",450,0,0,0,0,0,0,0,0,60000,"Janesville","IL",39.374287,-88.244487
"Hodges, Tommy",2001,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,364943,"Athletics","70537",1376,0,0,616,0,0,60000,110000,0,0,"Evangeline","LA",30.261809,-92.5677
"el-Safi, Thaamira",NA,NA,NA,"Parent","Somewhat Connected",NA,NA,"","91187",1123,0,521,827,1589,0,0,20000,0,90000,"Pasadena","CA",33.786594,-118.298662
"Solano, Antonio",NA,0,"Annual Fund Leadership","Parent","Very Connected",NA,842054,"Professorship","31793",0,0,0,0,430,70000,0,20000,90000,0,"Tifton","GA",31.485438,-83.503621
"Cook, Elias",2015,710000,"Not a Prospect","Alumn","Not Connected",NA,NA,"","14729",0,1080,0,0,418,110000,90000,0,10000,0,"East Otto","NY",42.382899,-78.72101
"Murphy, Mitchel",1963,NA,NA,"Alumn","Somewhat Connected",NA,NA,"","95913",702,1754,0,0,0,0,0,150000,190000,0,"Artois","CA",39.633265,-122.21009
"Brown, Shelby",1999,4e+05,"Cultivation","Alumn","Not Connected","Borenstein-Will, Alan",913323,"Financial Aid","75640",0,1219,166,1167,115,70000,70000,60000,1e+05,0,"Diana","TX",32.723482,-94.69544
"al-Samra, Khaira",2008,410000,"Cultivation","Alumn","Somewhat Connected","Ulibarri, Isaiah",NA,"","91105",1002,0,0,0,1156,40000,1e+05,0,130000,40000,"Pasadena","CA",34.137857,-118.16329
"Sobhi, Kassandra",1982,1370000,"Solicitation","Alumn","Connected","Redbird, Ian",NA,"","25213",856,2331,0,0,0,0,0,0,1e+05,0,"Winfield","WV",38.509445,-81.90578
"el-Saab,  Saalih",1970,1210000,"Annual Fund Leadership","Alumn","Very Connected","el-Salehi, Ziyaad",NA,"","72422",232,0,0,824,798,40000,250000,0,80000,30000,"Corning","AR",36.410344,-90.56479
"Davidson, Jerrad",NA,1260000,"Cultivation","Parent","Connected",NA,505905,"Athletics","48924",0,395,1181,0,0,0,110000,170000,0,0,"Lansing","MI",42.599184,-84.371973
"Terry, Cody",1952,0,"Not a Prospect","Alumn","Somewhat Connected",NA,NA,"","60399",1481,0,0,548,0,60000,60000,0,0,110000,"Wood Dale","IL",41.96,-87.94
"Mattison, Brittany",2016,NA,NA,"Alumn","Modestly Connected",NA,778002,"Financial Aid","06502",735,0,438,2412,0,230000,0,1e+05,0,0,"New Haven","CT",41.365709,-72.927507
"Johnson, Jawan",1988,470000,"Cultivation","Alumn","Somewhat Connected","Stone, Derek",142352,"Athletics","60159",332,293,612,679,984,10000,0,80000,0,310000,"Schaumburg","IL",41.811929,-87.68732
"Johnson, Holly",1957,1070000,"Assessment","Alumn","Connected","Nguyen, Anshumaan",NA,"","89460",0,0,0,1685,576,0,60000,140000,10000,110000,"Gardnerville Ranchos","NV",38.903324,-119.763147
"Charles, Anahi",2012,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,500907,"Professorship","68782",1808,2251,2054,0,0,0,70000,0,0,0,"Verdel","NE",42.811418,-98.191178
"Sorrell, Cierra",2008,0,"Annual Fund Leadership","Alumn","Somewhat Connected",NA,482769,"Athletics","26501",0,0,15,554,0,180000,0,110000,10000,150000,"Morgantown","WV",39.628475,-79.98796
"el-Zaidi, Aarif",1954,40000,"Not a Prospect","Alumn","Somewhat Connected",NA,NA,"","66716",1964,0,0,0,0,40000,30000,70000,90000,110000,"Bronson","KS",37.916575,-95.07063
"Wu, Andrew",1957,0,"Not a Prospect","Alumn","Connected",NA,NA,"","84050",0,417,0,66,0,150000,40000,1e+05,0,0,"Morgan","UT",41.059771,-111.71141
"Mcfarlin, Brittany",1951,0,"Annual Fund Leadership","Alumn","Not Connected",NA,NA,"","92155",1187,1798,0,0,602,20000,0,0,0,180000,"San Diego","CA",32.671602,-117.165665
"Atkins, Katlyn",1990,0,"Not a Prospect","Alumn","Somewhat Connected",NA,NA,"","80539",0,315,1370,0,0,0,30000,120000,0,90000,"Loveland","CO",40.38636,-105.163377
"el-Satter, Daifallah",2001,NA,NA,"Alumn","Connected",NA,NA,"","90740",875,0,683,0,0,50000,170000,0,60000,2e+05,"Seal Beach","CA",33.759283,-118.08239
